7.4022	19.2088
7.77231	19.1726
8.14242	19.1155
8.51253	19.1523
8.88264	19.2739
9.25275	19.3242
9.62286	19.2233
9.99297	19.0823
10.3631	19.066
10.7332	19.2292
11.1033	19.4165
11.4734	19.4191
11.8435	19.2208
12.2136	19.0684
12.5837	19.1664
12.9539	19.3935
13.324	19.5306
13.6941	19.5374
14.0642	19.5657
14.4343	19.6694
14.8044	19.4348
15.1745	9.04405
15.5446	9.91079
15.9147	9.65642
16.2848	7.79055
16.655	8.42832
17.0251	9.10416
17.3952	8.16843
17.7653	7.77307
18.1354	8.40121
