0.1	1	0.545703	19.2342	
0.2	1	0.551119	19.2266	
0.3	1	0.469402	19.2057	
0.4	1	0.440056	19.2639	
0.5	1	0.517146	19.2514	
0.6	1	0.560962	19.3027	
0.7	1	0.493266	19.3417	
0.8	1	0.444637	19.3476	
0.9	1	0.496607	19.3969	
1	1	0.553164	19.3898	
1.1	1	0.510161	19.3986	
1.2	1	0.444751	19.3883	
1.3	1	0.485336	19.3619	
1.4	1	0.554781	19.3345	
1.5	1	0.525245	19.2997	
1.6	1	0.448291	19.2759	
1.7	1	0.45913	19.2338	
1.8	1	0.546852	19.2357	
1.9	1	0.551836	19.2123	
2	1	0.464944	19.2222	
2.1	1	0.443173	19.2554	
2.2	1	0.518128	19.2496	
2.3	1	0.559611	19.3158	
2.4	1	0.493804	19.3253	
2.5	1	0.441979	19.3572	
2.6	1	0.500246	19.4021	
2.7	1	0.553097	19.376	
2.8	1	0.506911	19.4129	
2.9	1	0.447021	19.38	
3	1	0.484489	19.3576	
3.1	1	0.556788	19.3492	
3.2	1	0.523975	19.2839	
3.3	1	0.445242	19.2807	
3.4	1	0.46344	19.2393	
3.5	1	0.546021	19.2222	
3.6	1	0.551299	19.2267	
3.7	1	0.464329	19.2167	
3.8	1	0.441613	19.2476	
3.9	1	0.522657	19.2654	
4	1	0.55738	19.3044	
4.1	1	0.492059	19.3286	
4.2	1	0.443775	19.3656	
4.3	1	0.499317	19.3861	
4.4	1	0.555706	19.3899	
4.5	1	0.503965	19.4118	
4.6	1	0.446128	19.3685	
4.7	1	0.488359	19.373	
4.8	1	0.554624	19.3357	
4.9	1	0.5244	19.2862	
5	1	0.443675	19.2915	
5.1	1	0.46384	19.2213	
5.2	1	0.549861	19.2339	
5.3	1	0.547314	19.2262	
5.4	1	0.464332	19.2073	
5.5	1	0.442602	19.2634	
5.6	1	0.522689	19.2539	
5.7	1	0.559571	19.304	
5.8	1	0.487818	19.3414	
5.9	1	0.445053	19.3518	
6	1	0.501794	19.3944	
6.1	1	0.553517	19.392	
6.2	1	0.505003	19.3989	
6.3	1	0.443807	19.3847	
6.4	1	0.490569	19.3651	
6.5	1	0.556496	19.3295	
6.6	1	0.5201	19.2997	
6.7	1	0.445399	19.276	
6.8	1	0.463927	19.2295	
6.9	1	0.550966	19.2389	
7	1	0.547823	19.2099	
7.1	1	0.459988	19.223	
7.2	1	0.445931	19.2579	
7.3	1	0.52352	19.2488	
7.4	1	0.558135	19.3188	
7.5	1	0.488339	19.3261	
7.6	1	0.442552	19.3581	
7.7	1	0.505494	19.4029	
7.8	1	0.553194	19.3769	
7.9	1	0.501812	19.4116	
8	1	0.446212	19.3798	
8.1	1	0.489731	19.3574	
8.2	1	0.558418	19.3453	
8.3	1	0.518668	19.2857	
8.4	1	0.44257	19.2772	
8.5	1	0.468337	19.2383	
8.6	1	0.549944	19.2245	
8.7	1	0.547234	19.2224	
8.8	1	0.459396	19.2212	
8.9	1	0.444577	19.2469	
9	1	0.527994	19.2652	
9.1	1	0.555666	19.3094	
9.2	1	0.486722	19.326	
9.3	1	0.444442	19.3693	
9.4	1	0.504578	19.3865	
9.5	1	0.555676	19.3885	
9.6	1	0.498773	19.414	
9.7	1	0.445574	19.3658	
9.8	1	0.493577	19.3727	
9.9	1	0.55609	19.3344	
10	1	0.519083	19.2844	
10.1	1	0.441075	19.2903	
10.2	1	0.468922	19.2207	
10.3	1	0.553601	19.2333	
10.4	1	0.543093	19.2254	
10.5	1	0.459583	19.2096	
10.6	1	0.445634	19.2621	
10.7	1	0.528021	19.2568	
10.8	1	0.557671	19.3054	
10.9	1	0.482481	19.3407	
11	1	0.44597	19.3565	
11.1	1	0.506951	19.3916	
11.2	1	0.553378	19.3941	
11.3	1	0.499806	19.3992	
11.4	1	0.443358	19.3809	
11.5	1	0.495908	19.3681	
11.6	1	0.557714	19.3247	
11.7	1	0.514758	19.2995	
11.8	1	0.442987	19.276	
11.9	1	0.469031	19.2256	
12	1	0.55465	19.2416	
12.1	1	0.543402	19.2079	
12.2	1	0.45537	19.2237	
12.3	1	0.449164	19.2599	
12.4	1	0.528685	19.2488	
12.5	1	0.556156	19.321	
12.6	1	0.482998	19.3273	
12.7	1	0.443627	19.3592	
12.8	1	0.510695	19.403	
12.9	1	0.552801	19.3786	
13	1	0.496692	19.4097	
13.1	1	0.445897	19.3796	
13.2	1	0.495065	19.3575	
13.3	1	0.559545	19.3409	
13.4	1	0.513179	19.288	
13.5	1	0.440388	19.2734	
13.6	1	0.473524	19.2371	
13.7	1	0.553429	19.227	
13.8	1	0.542772	19.218	
13.9	1	0.454814	19.2256	
14	1	0.448007	19.2464	
14.1	1	0.533087	19.265	
14.2	1	0.553457	19.3143	
14.3	1	0.481524	19.3237	
14.4	1	0.445605	19.3727	
14.5	1	0.50978	19.387	
14.6	1	0.555153	19.3873	
14.7	1	0.493577	19.4156	
14.8	1	0.445515	19.3638	
14.9	1	0.49887	19.3719	
15	1	0.557052	19.3331	
15.1	1	0.513596	19.2833	
15.2	1	0.438974	19.2883	
15.3	1	0.47428	19.2208	
15.4	1	0.55689	19.2324	
15.5	1	0.538491	19.2244	
15.6	1	0.455195	19.2126	
15.7	1	0.449123	19.2601	
15.8	1	0.533095	19.2601	
15.9	1	0.555279	19.3068	
16	1	0.477302	19.3396	
16.1	1	0.447378	19.3615	
16.2	1	0.512033	19.3887	
16.3	1	0.55275	19.3961	
16.4	1	0.494619	19.3997	
16.5	1	0.443408	19.377	
16.6	1	0.501305	19.3709	
16.7	1	0.558423	19.3203	
16.8	1	0.509265	19.299	
16.9	1	0.441076	19.276	
17	1	0.474399	19.2222	
17.1	1	0.557873	19.2437	
17.2	1	0.538612	19.2065	
17.3	1	0.451129	19.2244	
17.4	1	0.452841	19.2614	
17.5	1	0.53358	19.2496	
17.6	1	0.553693	19.3225	
17.7	1	0.477828	19.3288	
17.8	1	0.445191	19.3606	
17.9	1	0.515803	19.4024	
18	1	0.55192	19.3811	
18.1	1	0.491599	19.4073	
18.2	1	0.446078	19.3795	
18.3	1	0.500445	19.3579	
18.4	1	0.560157	19.336	
18.5	1	0.507555	19.2907	
18.6	1	0.438716	19.2696	
18.7	1	0.478956	19.2359	
18.8	1	0.556446	19.2297	
18.9	1	0.537954	19.2136	
19	1	0.45062	19.2299	
19.1	1	0.451876	19.2459	
19.2	1	0.537892	19.2649	
19.3	1	0.550774	19.3189	
19.4	1	0.476512	19.3219	
19.5	1	0.447252	19.3755	
19.6	1	0.514877	19.3877	
19.7	1	0.554143	19.3864	
19.8	1	0.488423	19.4164	
19.9	1	0.445953	19.3626	
20	1	0.504191	19.3706	
20.1	1	0.557501	19.3316	
20.2	1	0.507988	19.2828	
20.3	1	0.437388	19.2854	
20.4	1	0.479869	19.2215	
20.5	1	0.5597	19.2314	
20.6	1	0.533548	19.2231	
20.7	1	0.451207	19.2163	
20.8	1	0.453039	19.2576	
20.9	1	0.53787	19.2636	
21	1	0.552418	19.3084	
21.1	1	0.472326	19.3383	
21.2	1	0.449264	19.3667	
21.3	1	0.516994	19.3857	
21.4	1	0.55164	19.398	
21.5	1	0.489486	19.4003	
21.6	1	0.443957	19.3733	
21.7	1	0.506712	19.3733	
21.8	1	0.558615	19.3163	
21.9	1	0.50367	19.2984	
22	1	0.439685	19.2757	
22.1	1	0.479984	19.2195	
22.2	1	0.560609	19.2449	
22.3	1	0.533493	19.2056	
22.4	1	0.447303	19.2252	
22.5	1	0.456932	19.2624	
22.6	1	0.538163	19.2513	
22.7	1	0.550771	19.3232	
22.8	1	0.472874	19.3306	
22.9	1	0.447231	19.3622	
23	1	0.520773	19.4011	
23.1	1	0.55056	19.3841	
23.2	1	0.486577	19.4045	
23.3	1	0.446756	19.3793	
23.4	1	0.505823	19.3586	
23.5	1	0.560249	19.3308	
23.6	1	0.501845	19.2935	
23.7	1	0.43757	19.2658	
23.8	1	0.484587	19.2347	
23.9	1	0.55897	19.2323	
24	1	0.532819	19.2094	
24.1	1	0.446852	19.234	
24.2	1	0.456148	19.2457	
24.3	1	0.542367	19.2649	
24.4	1	0.547641	19.323	
24.5	1	0.471731	19.3207	
24.6	1	0.449367	19.3779	
24.7	1	0.519824	19.3884	
24.8	1	0.552653	19.3859	
24.9	1	0.48336	19.4165	
25	1	0.446887	19.3621	
25.1	1	0.509491	19.3689	
25.2	1	0.55743	19.33	
25.3	1	0.502309	19.2829	
25.4	1	0.436334	19.2818	
25.5	1	0.485642	19.2229	
25.6	1	0.562005	19.2303	
25.7	1	0.528307	19.2215	
25.8	1	0.447653	19.2204	
25.9	1	0.457347	19.2548	
26	1	0.542303	19.2673	
26.1	1	0.549114	19.31	
26.2	1	0.467598	19.3367	
26.3	1	0.45161	19.3719	
26.4	1	0.52179	19.3829	
26.5	1	0.550056	19.3996	
26.6	1	0.484456	19.4009	
26.7	1	0.445002	19.3698	
26.8	1	0.512083	19.3751	
26.9	1	0.558287	19.3129	
27	1	0.498022	19.2975	
27.1	1	0.438826	19.2751	
27.2	1	0.485739	19.2176	
27.3	1	0.562833	19.2453	
27.4	1	0.528089	19.2053	
27.5	1	0.443924	19.226	
27.6	1	0.461399	19.2627	
27.7	1	0.542392	19.2538	
27.8	1	0.547415	19.3233	
27.9	1	0.468179	19.3325	
28	1	0.449727	19.3642	
28.1	1	0.52556	19.3992	
28.2	1	0.548732	19.3877	
28.3	1	0.481674	19.4014	
28.4	1	0.447924	19.379	
28.5	1	0.51115	19.3595	
28.6	1	0.55982	19.3254	
28.7	1	0.496099	19.2964	
28.8	1	0.43696	19.2621	
28.9	1	0.490369	19.2334	
29	1	0.560978	19.2348	
29.1	1	0.527412	19.2056	
29.2	1	0.443541	19.2376	
29.3	1	0.460787	19.2457	
29.4	1	0.546474	19.2651	
29.5	1	0.544089	19.3265	
29.6	1	0.467221	19.3203	
29.7	1	0.45193	19.3797	
29.8	1	0.524576	19.3892	
29.9	1	0.550698	19.3859	
30	1	0.478431	19.4157	
30.1	1	0.448308	19.3624	
30.2	1	0.514721	19.3668	
30.3	1	0.556842	19.3283	
30.4	1	0.496606	19.2835	
30.5	1	0.435821	19.2774	
30.6	1	0.49155	19.2248	
30.7	1	0.563786	19.2291	
30.8	1	0.522812	19.2196	
30.9	1	0.444564	19.225	
31	1	0.462008	19.2516	
31.1	1	0.546358	19.2711	
31.2	1	0.545397	19.3118	
31.3	1	0.463157	19.3351	
31.4	1	0.454395	19.377	
31.5	1	0.526377	19.3803	
31.6	1	0.548014	19.401	
31.7	1	0.479573	19.4015	
31.8	1	0.446534	19.3668	
31.9	1	0.517367	19.3763	
32	1	0.55744	19.3101	
32.1	1	0.492371	19.2965	
32.2	1	0.438506	19.2741	
