0.1	0.999997	0.441698	7.39577	
0.2	0.999997	0.61068	7.33385	
0.3	0.999997	0.584715	7.23837	
0.4	0.999997	0.40176	7.20747	
0.5	0.999997	0.400971	7.14425	
0.6	0.999997	0.575502	7.1536	
0.7	0.999997	0.611948	7.12975	
0.8	0.999997	0.453833	7.19004	
0.9	0.999997	0.370493	7.2111	
1	0.999997	0.524428	7.31282	
1.1	0.999997	0.636713	7.3714	
1.2	0.999997	0.498305	7.4955	
1.3	0.999997	0.366348	7.5716	
1.4	0.999997	0.469647	7.71546	
1.5	0.999997	0.635102	7.79519	
1.6	0.999997	0.556556	7.94889	
1.7	0.999997	0.36631	8.0287	
1.8	0.999997	0.426992	8.16079	
1.9	0.999997	0.617153	8.22316	
2	0.999997	0.595452	8.31839	
2.1	0.999997	0.400937	8.3376	
2.2	0.999997	0.380399	8.39973	
2.3	0.999997	0.58757	8.37611	
2.4	0.999997	0.629294	8.39639	
2.5	0.999997	0.433089	8.34283	
2.6	0.999997	0.366216	8.3135	
2.7	0.999997	0.536504	8.22354	
2.8	0.999997	0.644509	8.15742	
2.9	0.999997	0.486049	8.02958	
3	0.999997	0.352832	7.94208	
3.1	0.999997	0.494871	7.80206	
3.2	0.999997	0.635707	7.706	
3.3	0.999997	0.534068	7.57632	
3.4	0.999997	0.373849	7.4883	
3.5	0.999997	0.438578	7.37382	
3.6	0.999997	0.617925	7.30719	
3.7	0.999997	0.577596	7.21617	
3.8	0.999997	0.403055	7.18505	
3.9	0.999997	0.404024	7.13327	
4	0.999997	0.57142	7.15038	
4.1	0.999997	0.617835	7.14607	
4.2	0.999997	0.44727	7.20596	
4.3	0.999997	0.372099	7.2419	
4.4	0.999997	0.529099	7.33475	
4.5	0.999997	0.630945	7.39678	
4.6	0.999997	0.503171	7.52393	
4.7	0.999997	0.360853	7.60562	
4.8	0.999997	0.472031	7.7531	
4.9	0.999997	0.640833	7.84897	
5	0.999997	0.546892	7.9859	
5.1	0.999997	0.371827	8.07193	
5.2	0.999997	0.42579	8.18715	
